actual,pred_raw,pred_raw_se,pred_binary
0.0,0.2886546353499095,0.00801276557801231,0
0.0,0.2691561182339986,0.04741462804262128,0
0.0,0.7469903429349264,0.007810528824988199,1
0.0,0.4395562211672465,0.05079931245045453,0
1.0,0.37972498933474225,0.030789140995756616,0
0.0,0.5953819751739502,0.03457493454399158,1
0.0,0.7390399177869161,0.006123815718193372,1
0.0,0.10070592910051346,0.008210186137465008,0
0.0,0.7110040585199991,0.03830798381728582,1
0.0,0.7809884945551554,0.004456638852148765,1
0.0,0.5479301810264587,0.04403923044818979,1
0.0,0.5338593324025472,0.03210825958892077,1
0.0,0.2864176283280055,0.04863608174675755,0
0.0,0.5599257946014404,0.035267115570195545,1
0.0,0.38621679941813153,0.02558198935826801,0
0.0,0.19185868153969446,0.04705106712267226,0
0.0,0.20247124135494232,0.02108330145788445,0
0.0,0.5632563432057699,0.023400550960189084,1
0.0,0.3315230806668599,0.02336040472891382,0
0.0,0.2934657335281372,0.01665310912833452,0
0.0,0.02668685093522072,0.016388893589990208,0
0.0,0.5825106104214987,0.025345289293523973,1
0.0,0.4752671519915263,0.03583404755736283,0
0.0,0.12710074335336685,0.06029388259733363,0
0.0,0.7235891421635946,0.021165858366995208,1
0.0,0.7547185023625692,0.010519163836011097,1
0.0,0.44215086102485657,0.036805058982582704,0
0.0,0.08957581967115402,0.00441066147827349,0
1.0,0.7118065357208252,0.05883948908978008,1
0.0,0.1021765557428201,0.03211185680701385,0
0.0,0.665505051612854,0.017550381666445517,1
0.0,0.16879329085350037,0.03181221231616729,0
0.0,0.43599318464597064,0.03617515092718796,0
0.0,0.7218989133834839,0.022552827433691015,1
0.0,0.5532961885134379,0.00272138512405177,1
0.0,0.08517302696903546,0.014011920576225504,0
0.0,0.27640532453854877,0.011311228527089793,0
0.0,0.4767487049102783,0.021606102662494478,0
0.0,0.04634149124224981,0.007486176844271828,0
0.0,0.06409890701373418,0.006704340569490036,0
0.0,0.1526560684045156,0.014446754512023116,0
0.0,0.6874534090360006,0.02266497827361655,1
0.0,0.03266403110076984,0.007887871205473376,0
0.0,0.23887490232785544,0.016163330703902648,0
0.0,0.3124518891175588,0.019446165725350417,0
0.0,0.521623412768046,0.01823700732539697,1
0.0,0.02544655092060566,0.00592586206631679,0
0.0,0.7763832608858744,0.01134078313302333,1
1.0,0.7507885098457336,0.020312021957463247,1
0.0,0.5943994323412577,0.005307994513884743,1
0.0,0.27925021946430206,0.057216998803590914,0
0.0,0.6365691622098287,0.021020337441749665,1
0.0,0.5563470125198364,0.014585611835732792,1
0.0,0.7147765556971232,0.015271562469964178,1
0.0,0.8073127468427023,0.03312545371810761,1
0.0,0.6531750162442526,0.02208047290900528,1
0.0,0.3497375249862671,0.030496149155769748,0
0.0,0.671103835105896,0.03511113410208463,1
0.0,0.08144530281424522,0.034240584175837654,0
0.0,0.0376099186638991,0.005540884755924371,0
0.0,0.09154649451375008,0.025590521859606093,0
0.0,0.4587657650311788,0.0153271538321674,0
0.0,0.6199057499567667,0.04432937499912817,1
0.0,0.46971648931503296,0.050263222251534644,0
0.0,0.37220659852027893,0.041589258724207975,0
0.0,0.7716423670450846,0.03648151612976383,1
0.0,0.5227014223734537,0.058781092312520405,1
0.0,0.37328870097796124,0.018778885149666857,0
0.0,0.30880988637606305,0.009360382325451281,0
0.0,0.21104607979456583,0.00424069741929685,0
0.0,0.7046429117520651,0.00465285633431108,1
0.0,0.23624920348326364,0.013845525285470664,0
0.0,0.8173298835754395,0.0074236195748883195,1
0.0,0.4890720546245575,0.032523916505147084,0
0.0,0.23323731124401093,0.014533420334610211,0
0.0,0.6832587718963623,0.005891408576242289,1
0.0,0.6869206428527832,0.01404133343464947,1
0.0,0.3634086052576701,0.015035285436765576,0
0.0,0.8147490421930949,0.027265519932400686,1
0.0,0.7087855935096741,0.01065682479503637,1
0.0,0.31247882048288983,0.019480039310566133,0
0.0,0.7589362661043803,0.024837260048028702,1
0.0,0.5539635817209879,0.020569741573947965,1
0.0,0.3155830005804698,0.001474704202083989,0
0.0,0.6083311835924784,0.018139657655126293,1
0.0,0.0939851813018322,0.024685924112607206,0
0.0,0.047537307565410934,0.008707027601823712,0
0.0,0.6771125793457031,0.020837454303251773,1
0.0,0.31662874420483905,0.028962448457829776,0
0.0,0.5013834138711294,0.04067521214554536,0
1.0,0.43516795833905536,0.0839851148213387,0
0.0,0.616787334283193,0.015687007890840505,1
0.0,0.1706600859761238,0.026169676625600862,0
0.0,0.11519650121529897,0.027184017406474123,0
0.0,0.5644554297129313,0.025638046856831378,1
0.0,0.13712443908055624,0.022304275343796243,0
0.0,0.3634806474049886,0.01665918789979886,0
0.0,0.2220341811577479,0.019976037474274448,0
0.0,0.7156795461972555,0.011049657148957944,1
0.0,0.30015091101328534,0.01210311286384599,0
0.0,0.40153156717618305,0.0443463473258583,0
0.0,0.7112664977709452,0.04099919335112545,1
0.0,0.3587324619293213,0.0368592844150508,0
0.0,0.1926343689362208,0.006190293373095254,0
1.0,0.4028034706910451,0.01047958867118261,0
0.0,0.7159106731414795,0.005042957160023797,1
0.0,0.06680288538336754,0.0038386281027582587,0
1.0,0.6801007787386576,0.015722017611100723,1
0.0,0.06799263382951419,0.015156678353621125,0
0.0,0.5702335834503174,0.01379754706031302,1
0.0,0.6944379210472107,0.0071325024512952934,1
0.0,0.6713701685269674,0.014354161115470084,1
0.0,0.8454773823420206,0.009799926030067945,1
0.0,0.6823291977246603,0.027906366409685333,1
0.0,0.26912401616573334,0.03581156115113328,0
1.0,0.7123661438624064,0.028839773769967526,1
0.0,0.6720410188039144,0.01098234054357178,1
0.0,0.6150578459103903,0.031252554714311244,1
1.0,0.7634779612223307,0.017492260628535657,1
1.0,0.44519585371017456,0.013784510642358931,0
0.0,0.499380220969518,0.011807901514205826,0
0.0,0.35473140080769855,0.025755735196200804,0
0.0,0.09032778938611348,0.010320830866329667,0
1.0,0.6877044439315796,0.012695806969704768,1
1.0,0.7820034027099609,0.013260851086398162,1
0.0,0.6276950637499491,0.022872317524678273,1
0.0,0.7165065209070841,0.007792065192723277,1
0.0,0.3306724627812703,0.02226566038613528,0
1.0,0.6986495852470398,0.007033713772787117,1
0.0,0.06870276822398107,0.02722643281209545,0
0.0,0.4214141269524892,0.022830605962054544,0
0.0,0.6384512186050415,0.04179737818457008,1
0.0,0.6040082573890686,0.017819460254852426,1
0.0,0.740668515364329,0.013441327648410543,1
0.0,0.1515100101629893,0.023818064079386556,0
0.0,0.7050933639208475,0.04798340725297663,1
0.0,0.49642547965049744,0.03005271763016429,0
0.0,0.7279655337333679,0.00989041882901916,1
0.0,0.44095688064893085,0.030272700680892075,0
0.0,0.6524245341618856,0.009939138757140208,1
0.0,0.7933105627695719,0.014071392911640584,1
0.0,0.47949860493342084,0.029085357925263663,0
0.0,0.2426618884007136,0.07974931896986714,0
0.0,0.5739079713821411,0.013132706008534875,1
0.0,0.36736295620600384,0.017311089072165952,0
0.0,0.07496943386892478,0.028256398317855043,0
0.0,0.5592125256856283,0.013819824862951658,1
1.0,0.7969992756843567,0.03675882554650896,1
0.0,0.6752095421155294,0.0376082292703512,1
0.0,0.6922439734141032,0.003372228190820395,1
0.0,0.6196682651837667,0.012035746277023989,1
1.0,0.8238116502761841,0.013216110003133762,1
0.0,0.7525947690010071,0.016640235428661176,1
1.0,0.2929045259952545,0.04325875738968548,0
1.0,0.6169603069623312,0.007904757291368124,1
0.0,0.33997615178426105,0.03753842681667634,0
0.0,0.6277554829915365,0.011677661223891106,1
0.0,0.35656940937042236,0.04901269409943199,0
1.0,0.6824448903401693,0.013233447446940872,1
0.0,0.4795393943786621,0.04403764404056809,0
1.0,0.6644607186317444,0.01923294739557778,1
0.0,0.7117872635523478,0.0075305208524291106,1
1.0,0.7497319579124451,0.008646272778186418,1
0.0,0.7742537061373392,0.00947274777721465,1
0.0,0.39887545506159466,0.03078138196423067,0
0.0,0.05763784795999527,0.005231331069339348,0
0.0,0.714394231637319,0.0026216438275214965,1
0.0,0.543853223323822,0.020681556366416685,1
0.0,0.29908275604248047,0.049629303527831764,0
0.0,0.3973308205604553,0.04200022752880581,0
0.0,0.6229238510131836,0.007084275432603284,1
0.0,0.31616248687108356,0.001898729484777683,0
0.0,0.17396430174509683,0.038067591185856564,0
1.0,0.737298051516215,0.017169671094424018,1
0.0,0.41039814551671344,0.01641061337566739,0
0.0,0.21939816574255624,0.017122378554423605,0
1.0,0.5447315474351248,0.026389413048021993,1
0.0,0.22546894351641336,0.027703489027084485,0
0.0,0.603957454363505,0.008060937255724794,1
0.0,0.42403921484947205,0.029153208920540102,0
0.0,0.23626603186130524,0.027019639413402796,0
1.0,0.6010880072911581,0.02466992070300951,1
0.0,0.22410202026367188,0.06672436748968029,0
0.0,0.7344920833905538,0.030216975039879787,1
0.0,0.03578162379562855,0.01112974160288954,0
0.0,0.5648504197597504,0.029264033050555346,1
0.0,0.27618208527565,0.024697604734385415,0
0.0,0.22617699205875397,0.03243232213940039,0
0.0,0.3452991346518199,0.01440109168939391,0
0.0,0.22445023556550345,0.017380705022995834,0
0.0,0.17434798181056976,0.010713933744530052,0
0.0,0.5192983051141103,0.0453502333546479,1
0.0,0.03236368422706922,0.016829874316816852,0
0.0,0.7745475371678671,0.014656094045485077,1
0.0,0.1806975727279981,0.04004661691342288,0
0.0,0.8168210387229919,0.03156937908499738,1
0.0,0.04273525377114614,0.006362219796899059,0
0.0,0.19811721642812094,0.027661402602881937,0
0.0,0.7816029191017151,0.02089449430427957,1
0.0,0.5775032142798106,0.04317947776720044,1
0.0,0.716679036617279,0.016310891503690618,1
0.0,0.6751948793729147,0.01790029229608297,1
1.0,0.3838683565457662,0.011634811667942538,0
0.0,0.46488819519678753,0.033187556938040826,0
0.0,0.27726346254348755,0.013592841688224527,0
0.0,0.18991010387738547,0.0633508433923332,0
0.0,0.4619722266991933,0.016469979528736745,0
0.0,0.6481085618336996,0.01595330392710024,1
0.0,0.4678850968678792,0.023372230014243024,0
0.0,0.3610999484856923,0.01478458911209314,0
0.0,0.2922220329443614,0.02206074346572495,0
0.0,0.6768876512845358,0.0017645594458439724,1
1.0,0.7141660253206888,0.014076443586991894,1
0.0,0.7332446773846945,0.008175743410750886,1
0.0,0.4183426996072133,0.01697801039143169,0
0.0,0.7051430543263754,0.006514661500555552,1
0.0,0.13076446702082953,0.0315386462503208,0
0.0,0.6347358624140421,0.04891963953117444,1
0.0,0.4502071837584178,0.002163665595674882,0
0.0,0.22902158896128336,0.007595942561234378,0
0.0,0.6398497223854065,0.014734037491377742,1
0.0,0.3913210431734721,0.03849648887946133,0
0.0,0.5685747265815735,0.031497996808233175,1
0.0,0.3508793314297994,0.032278078378179545,0
0.0,0.22680330649018288,0.08900419126180616,0
0.0,0.6695952216784159,0.02236072107591362,1
0.0,0.693192740281423,0.02882218852915818,1
0.0,0.17334174613157907,0.032017170856615644,0
0.0,0.17482436199982962,0.034297968682523834,0
0.0,0.28361816704273224,0.0382983154115483,0
0.0,0.15230212733149529,0.049434066336083216,0
1.0,0.5715749859809875,0.015022664369783653,1
0.0,0.051762474700808525,0.02601112451313874,0
1.0,0.5576004882653555,0.054017732842194556,1
0.0,0.11597874263922374,0.020044918159989156,0
0.0,0.34297848244508106,0.05212627999962126,0
0.0,0.20784262319405875,0.016858925799837436,0
0.0,0.3633822500705719,0.01615617844376392,0
0.0,0.35746047894159955,0.04902640704877624,0
0.0,0.26951097945372265,0.03442420487824048,0
0.0,0.35607997079690296,0.06483980635486034,0
0.0,0.048574412862459816,0.00657500576039006,0
0.0,0.49763745069503784,0.012679527010403103,0
0.0,0.6657418807347616,0.04097956895197538,1
0.0,0.08599292238553365,0.00785897140549507,0
0.0,0.511552095413208,0.01832019172807939,1
1.0,0.4106125632921855,0.02840200692670298,0
0.0,0.7193810343742371,0.020918852053037423,1
0.0,0.07768871014316876,0.024808825933316597,0
0.0,0.44387439886728924,0.015658974936626362,0
0.0,0.06512213995059331,0.010175566169432668,0
0.0,0.5794637401898702,0.006531667425741111,1
0.0,0.6565208435058594,0.01743566563433151,1
0.0,0.2764974931875865,0.019368548695244094,0
1.0,0.5685943067073822,0.035601664795460675,1
0.0,0.2040132780869802,0.026582950428836377,0
0.0,0.08649933276077111,0.026846654770253886,0
0.0,0.14489624152580896,0.012098013777552192,0
0.0,0.623701830705007,0.0457972226490926,1
0.0,0.6806271274884542,0.027571419654683176,1
0.0,0.16460382441679636,0.014643902186323261,0
0.0,0.48502516746520996,0.021422404308857158,0
0.0,0.6693893671035767,0.009884734436291003,1
0.0,0.5195645193258921,0.011350177020871563,1
1.0,0.5794501701990763,0.032191145674921845,1
0.0,0.2153117557366689,0.029832427904988443,0
0.0,0.1875234991312027,0.016710242363835524,0
0.0,0.07318434988458951,0.028528051375177346,0
0.0,0.44382817546526593,0.02375019329808043,0
0.0,0.39917871356010437,0.010330995117528463,0
0.0,0.544231136639913,0.0035503288385535852,1
0.0,0.045641085132956505,0.011746850425098753,0
0.0,0.511524627606074,0.011027517076566762,1
0.0,0.48279985785484314,0.012139357146815664,0
0.0,0.15805575996637344,0.025426905687314795,0
0.0,0.03418324049562216,0.008817979414374235,0
0.0,0.37218141555786133,0.013911681336187592,0
0.0,0.6721060872077942,0.01430576519604923,1
0.0,0.1434230531255404,0.010196691011764052,0
0.0,0.14323756843805313,0.015792838563061,0
0.0,0.5472838282585144,0.020684654373073222,1
0.0,0.48444241285324097,0.026562153522097457,0
0.0,0.6032643914222717,0.015490687709966961,1
0.0,0.13202200333277384,0.036401414160901764,0
0.0,0.7030589580535889,0.00226895859747229,1
0.0,0.36441423495610553,0.04994912008285076,0
0.0,0.3609475294748942,0.029772904743597083,0
0.0,0.7166872024536133,0.010557124586710324,1
0.0,0.7298226753870646,0.02175536720990323,1
0.0,0.2501843770345052,0.02608099108796234,0
0.0,0.43914814790089923,0.03914237333455884,0
0.0,0.7303646206855774,0.016595681963100364,1
0.0,0.4274497826894124,0.055329199862860216,0
0.0,0.664108137289683,0.02303753178765722,1
0.0,0.438361793756485,0.026974535012415264,0
0.0,0.5490881204605103,0.015469092136147333,1
0.0,0.04409752289454142,0.010836867397122816,0
0.0,0.7812814712524414,0.018889500039156345,1
0.0,0.5575562516848246,0.012641893298587205,1
0.0,0.059751698126395546,0.013926250696681597,0
0.0,0.7209635575612386,0.008055962069346046,1
0.0,0.5500328143437704,0.0062679703517859115,1
0.0,0.46337298552195233,0.029535990359630008,0
0.0,0.6326157053311666,0.017452597549758433,1
0.0,0.7345048586527506,0.016699942713388257,1
0.0,0.1583108032743136,0.024380068370612334,0
0.0,0.3440364996592204,0.02794910928347724,0
0.0,0.13393268982569376,0.023339523307255635,0
0.0,0.725399394830068,0.007902127307385001,1
0.0,0.18823449810345969,0.015784471223634133,0
1.0,0.7827924887339274,0.012248854017470045,1
0.0,0.7452365159988403,0.009956317769473571,1
0.0,0.046406710520386696,0.017567142971279197,0
1.0,0.7240443825721741,0.04133190761763325,1
0.0,0.18553931017716727,0.03639557254648811,0
0.0,0.7001230319341024,0.010928795660168137,1
0.0,0.4910762906074524,0.02032215789268284,0
0.0,0.4999746282895406,0.0511934019828445,0
0.0,0.6200786828994751,0.009174175076659715,1
0.0,0.7711149454116821,0.020314346234391694,1
0.0,0.2896728565295537,0.020239724220625418,0
1.0,0.18903720378875732,0.03185672851083621,0
0.0,0.5545946955680847,0.02264677252379531,1
0.0,0.5749880075454712,0.023150673367908877,1
0.0,0.09827006608247757,0.018647971771451572,0
0.0,0.68053271373113,0.008130814612636404,1
0.0,0.44121451179186505,0.02600479104133043,0
0.0,0.19915751119454703,0.017440490289170964,0
0.0,0.10059558103481929,0.011408644394602969,0
1.0,0.7897693316141764,0.02719464831548569,1
0.0,0.3164345820744832,0.016908499758150633,0
0.0,0.10581919178366661,0.02992564816985719,0
0.0,0.27495696643988293,0.01478421493254014,0
0.0,0.6349344452222189,0.008207096167625489,1
0.0,0.4565341869990031,0.00987795730996122,0
0.0,0.32218637069066364,0.02268840589018199,0
0.0,0.43894535303115845,0.06418752116781729,0
0.0,0.5707611838976542,0.020552558897874804,1
0.0,0.6843018730481466,0.014150471825493366,1
0.0,0.6497454245885214,0.0038722752681043587,1
0.0,0.03633419113854567,0.0036825406022046583,0
0.0,0.03681773661325375,0.018381634884075487,0
0.0,0.6319187680880228,0.02321345816285834,1
0.0,0.6547321478525797,0.01224132280485755,1
0.0,0.6310512820879618,0.047484250334342525,1
0.0,0.1645790363351504,0.020964500131816263,0
0.0,0.188920925060908,0.005720426434797335,0
0.0,0.12226189424594243,0.025067675023709737,0
0.0,0.3224655290444692,0.04183109156774725,0
0.0,0.055102565636237465,0.013825466873741766,0
0.0,0.5812677343686422,0.02558177691009848,1
0.0,0.49322792887687683,0.02932738938349067,0
0.0,0.4828024009863536,0.030717040604873534,0
0.0,0.826078474521637,0.01121006077370923,1
0.0,0.19788683950901031,0.02914951047836932,0
0.0,0.5053950250148773,0.04414278889688438,0
0.0,0.8216473658879598,0.013254325551665589,1
1.0,0.7815066973368326,0.015054868332690437,1
0.0,0.26545415818691254,0.016604732758606227,0
0.0,0.14031085123618445,0.013414831780372201,0
1.0,0.7627058823903402,0.020328930412415167,1
0.0,0.4867035547892253,0.030970129466024184,0
0.0,0.7207461992899576,0.037548682261043485,1
0.0,0.40362391869227093,0.0411318662076257,0
0.0,0.45762430628140766,0.02964018308763746,0
0.0,0.5919397373994192,0.042308107782118666,1
